layer,regime,fold,axis,cosine,test_score_correlation,probe_norm,axis_norm
19,speaker,actor_21_statement_None,lm_raw,0.035123663565010496,-0.3393177750003073,112.81963166912325,0.7928027510643005
19,speaker,actor_21_statement_None,lm_norm_weighted,0.029486543407000312,-0.4004288721772438,112.81963166912325,5.832040309906006
19,speaker,actor_22_statement_None,lm_raw,0.034767898672230416,-0.23355975338279608,112.77131562921171,0.7928027510643005
19,speaker,actor_22_statement_None,lm_norm_weighted,0.029379746598812054,-0.3736539344593869,112.77131562921171,5.832040309906006
19,speaker,actor_23_statement_None,lm_raw,0.028371032299341712,0.09258887058264505,109.94329405162827,0.7928027510643005
19,speaker,actor_23_statement_None,lm_norm_weighted,0.02322420041933824,0.0011351750541543169,109.94329405162827,5.832040309906006
19,speaker,actor_24_statement_None,lm_raw,0.038971446727784444,0.2768599149447649,106.85831960136363,0.7928027510643005
19,speaker,actor_24_statement_None,lm_norm_weighted,0.0345635421006423,0.4079740593415832,106.85831960136363,5.832040309906006
19,statement,actor_None_statement_01,lm_raw,0.047758799314985896,0.35538729079043,79.174602529699,0.7928027510643005
19,statement,actor_None_statement_01,lm_norm_weighted,0.03807339462605546,0.3178789330431505,79.174602529699,5.832040309906006
19,statement,actor_None_statement_02,lm_raw,0.023914840834074566,0.20036882684834847,83.1693084453742,0.7928027510643005
19,statement,actor_None_statement_02,lm_norm_weighted,0.026654188057541994,0.2365111941832634,83.1693084453742,5.832040309906006
19,joint,actor_01_statement_01,lm_raw,0.04802172698663707,0.7527989959559583,74.86987459512281,0.7928027510643005
19,joint,actor_01_statement_01,lm_norm_weighted,0.038013493445849214,0.7857439653926808,74.86987459512281,5.832040309906006
19,joint,actor_01_statement_02,lm_raw,0.02113028263255864,0.5957069637296774,81.91537381742319,0.7928027510643005
19,joint,actor_01_statement_02,lm_norm_weighted,0.023256369164208913,0.5932308577815127,81.91537381742319,5.832040309906006
19,joint,actor_02_statement_01,lm_raw,0.0466282399135436,0.9140854660195902,78.95861498419985,0.7928027510643005
19,joint,actor_02_statement_01,lm_norm_weighted,0.03802933287480544,0.900800585681396,78.95861498419985,5.832040309906006
19,joint,actor_02_statement_02,lm_raw,0.02103972960160988,-0.20780009879487404,79.52267090471148,0.7928027510643005
19,joint,actor_02_statement_02,lm_norm_weighted,0.022018725813961013,-0.17900311344609637,79.52267090471148,5.832040309906006
19,joint,actor_03_statement_01,lm_raw,0.03928380406549314,0.8148071626918515,77.8189447008789,0.7928027510643005
19,joint,actor_03_statement_01,lm_norm_weighted,0.02923194127557474,0.7822582993019268,77.8189447008789,5.832040309906006
19,joint,actor_03_statement_02,lm_raw,0.028003479659737117,-0.980105506674237,81.39083651912989,0.7928027510643005
19,joint,actor_03_statement_02,lm_norm_weighted,0.029889502952776058,-0.9791133551509748,81.39083651912989,5.832040309906006
19,joint,actor_04_statement_01,lm_raw,0.04284453064235986,0.8172308995231222,78.22045275334081,0.7928027510643005
19,joint,actor_04_statement_01,lm_norm_weighted,0.033344859575801224,0.8374794449750607,78.22045275334081,5.832040309906006
19,joint,actor_04_statement_02,lm_raw,0.006811447778859722,0.06956002169385567,82.13516205097886,0.7928027510643005
19,joint,actor_04_statement_02,lm_norm_weighted,0.009494243456004563,0.006129780678577355,82.13516205097886,5.832040309906006
19,joint,actor_05_statement_01,lm_raw,0.05637093691476916,0.8487746987463092,77.76196414311073,0.7928027510643005
19,joint,actor_05_statement_01,lm_norm_weighted,0.04696610384103569,0.8193781240695859,77.76196414311073,5.832040309906006
19,joint,actor_05_statement_02,lm_raw,0.024823628147012725,0.7395317455352788,78.41947179318775,0.7928027510643005
19,joint,actor_05_statement_02,lm_norm_weighted,0.026662463481126556,0.7288310033740374,78.41947179318775,5.832040309906006
19,joint,actor_06_statement_01,lm_raw,0.04864200766207645,0.12246668781987216,77.80881659891703,0.7928027510643005
19,joint,actor_06_statement_01,lm_norm_weighted,0.038617579103279856,0.056349045862080366,77.80881659891703,5.832040309906006
19,joint,actor_06_statement_02,lm_raw,0.03168484123697608,0.4116757654422752,81.46016558751658,0.7928027510643005
19,joint,actor_06_statement_02,lm_norm_weighted,0.03441926746875145,0.3438415264105934,81.46016558751658,5.832040309906006
19,joint,actor_07_statement_01,lm_raw,0.048809729212773795,0.8555319490250325,78.52475507949299,0.7928027510643005
19,joint,actor_07_statement_01,lm_norm_weighted,0.039406260508681026,0.8597754017149429,78.52475507949299,5.832040309906006
19,joint,actor_07_statement_02,lm_raw,0.015974080200753416,0.47441530333225246,80.0646819583262,0.7928027510643005
19,joint,actor_07_statement_02,lm_norm_weighted,0.018422994963267058,0.5848586928249938,80.0646819583262,5.832040309906006
19,joint,actor_08_statement_01,lm_raw,0.043980171837403575,0.46694281594001025,78.95761984748796,0.7928027510643005
19,joint,actor_08_statement_01,lm_norm_weighted,0.034102608576350495,0.39699302622999294,78.95761984748796,5.832040309906006
19,joint,actor_08_statement_02,lm_raw,0.007610946573090419,-0.43181010657920466,79.44318023819478,0.7928027510643005
19,joint,actor_08_statement_02,lm_norm_weighted,0.011672181338195791,-0.41312346572005043,79.44318023819478,5.832040309906006
19,joint,actor_09_statement_01,lm_raw,0.0533237288778865,0.9757587534530963,78.49187681805691,0.7928027510643005
19,joint,actor_09_statement_01,lm_norm_weighted,0.044113866295903276,0.9864121315269098,78.49187681805691,5.832040309906006
19,joint,actor_09_statement_02,lm_raw,0.03382001498923887,0.46935908039031493,77.4304165167468,0.7928027510643005
19,joint,actor_09_statement_02,lm_norm_weighted,0.03663447344739777,0.5095463730465037,77.4304165167468,5.832040309906006
19,joint,actor_10_statement_01,lm_raw,0.04958830968159058,0.21258420536002876,78.5385949920555,0.7928027510643005
19,joint,actor_10_statement_01,lm_norm_weighted,0.03916708967432365,-0.06404466469521614,78.5385949920555,5.832040309906006
