endpoint,statement,condition,metric,mean,ci_low,ci_high
final_answer,ITH,clean,pooled_roc_auc,0.9137396694214877,0.8757747933884298,0.9493801652892562
final_answer,ITH,clean,accuracy,0.8238636363636364,0.7727272727272727,0.875
final_answer,ITH,no_attn,mean_within_fold_auc,0.9886363636363636,0.9659090909090909,1.0
final_answer,ITH,no_attn,pooled_roc_auc,0.9297520661157025,0.8942407024793388,0.9611311983471075
final_answer,ITH,no_attn,accuracy,0.8409090909090909,0.7897727272727273,0.8863636363636364
final_answer,ITH,no_mlp,mean_within_fold_auc,0.9204545454545454,0.8636363636363636,0.9772727272727273
final_answer,ITH,no_mlp,pooled_roc_auc,0.9068956611570248,0.865573347107438,0.9430526859504132
final_answer,ITH,no_mlp,accuracy,0.8068181818181818,0.75,0.8579545454545454
final_answer,ITS,clean,mean_within_fold_auc,0.9659090909090909,0.9204545454545454,1.0
final_answer,ITS,clean,pooled_roc_auc,0.9523502066115702,0.921355242768595,0.9772759555785123
final_answer,ITS,clean,accuracy,0.8693181818181818,0.8238636363636364,0.9147727272727273
final_answer,ITS,no_attn,mean_within_fold_auc,0.9772727272727273,0.9431818181818182,1.0
final_answer,ITS,no_attn,pooled_roc_auc,0.9586776859504132,0.9325929752066116,0.9806301652892562
final_answer,ITS,no_attn,accuracy,0.9034090909090909,0.8636363636363636,0.9431818181818182
final_answer,ITS,no_mlp,mean_within_fold_auc,0.9545454545454546,0.9090909090909091,0.9886363636363636
final_answer,ITS,no_mlp,pooled_roc_auc,0.9209710743801653,0.8842975206611571,0.9541580578512396
final_answer,ITS,no_mlp,accuracy,0.8352272727272727,0.7840909090909091,0.8863636363636364
final_answer,IWL,clean,mean_within_fold_auc,0.9318181818181818,0.875,0.9772727272727273
final_answer,IWL,clean,pooled_roc_auc,0.9302685950413223,0.8848140495867769,0.9673295454545454
final_answer,IWL,clean,accuracy,0.875,0.8238636363636364,0.9204545454545454
final_answer,IWL,no_attn,mean_within_fold_auc,0.9659090909090909,0.9204545454545454,1.0
final_answer,IWL,no_attn,pooled_roc_auc,0.956224173553719,0.9252324380165289,0.981146694214876
final_answer,IWL,no_attn,accuracy,0.8920454545454546,0.8409090909090909,0.9375
final_answer,IWL,no_mlp,mean_within_fold_auc,0.8863636363636364,0.8181818181818182,0.9545454545454546
final_answer,IWL,no_mlp,pooled_roc_auc,0.9049586776859504,0.8587261105371901,0.9451188016528925
final_answer,IWL,no_mlp,accuracy,0.8409090909090909,0.7897727272727273,0.8920454545454546
final_answer,IWW,clean,mean_within_fold_auc,0.875,0.8068181818181818,0.9431818181818182
final_answer,IWW,clean,pooled_roc_auc,0.8848140495867769,0.8352272727272727,0.9271726497933883
final_answer,IWW,clean,accuracy,0.7954545454545454,0.7386363636363636,0.8522727272727273
final_answer,IWW,no_attn,mean_within_fold_auc,0.9090909090909091,0.8409090909090909,0.9659090909090909
final_answer,IWW,no_attn,pooled_roc_auc,0.890495867768595,0.8406475981404958,0.9347882231404959
final_answer,IWW,no_attn,accuracy,0.8238636363636364,0.7727272727272727,0.875
final_answer,IWW,no_mlp,mean_within_fold_auc,0.875,0.8068181818181818,0.9431818181818182
final_answer,IWW,no_mlp,pooled_roc_auc,0.8362603305785123,0.7763429752066116,0.890628228305785
final_answer,IWW,no_mlp,accuracy,0.7556818181818182,0.6931818181818182,0.8181818181818182
final_answer,MTI,clean,mean_within_fold_auc,0.875,0.8068181818181818,0.9431818181818182
final_answer,MTI,clean,pooled_roc_auc,0.8764204545454546,0.8292839617768595,0.9205869059917354
final_answer,MTI,clean,accuracy,0.7954545454545454,0.7386363636363636,0.8465909090909091
final_answer,MTI,no_attn,mean_within_fold_auc,0.9090909090909091,0.8409090909090909,0.9659090909090909
final_answer,MTI,no_attn,pooled_roc_auc,0.8796487603305785,0.8331579287190083,0.9234245867768595
final_answer,MTI,no_attn,accuracy,0.7954545454545454,0.7386363636363636,0.8465909090909091
final_answer,MTI,no_mlp,mean_within_fold_auc,0.8977272727272727,0.8295454545454546,0.9545454545454546
final_answer,MTI,no_mlp,pooled_roc_auc,0.887654958677686,0.8389721074380165,0.9331095041322314
final_answer,MTI,no_mlp,accuracy,0.8352272727272727,0.7840909090909091,0.8808238636363617
final_answer,TAI,clean,mean_within_fold_auc,0.9318181818181818,0.875,0.9772727272727273
final_answer,TAI,clean,pooled_roc_auc,0.8827479338842975,0.8363862345041322,0.9256198347107438
final_answer,TAI,clean,accuracy,0.8125,0.7613636363636364,0.8636363636363636
final_answer,TAI,no_attn,mean_within_fold_auc,0.9090909090909091,0.8409090909090909,0.9659090909090909
final_answer,TAI,no_attn,pooled_roc_auc,0.8921745867768595,0.8420680526859504,0.9365993026859504
final_answer,TAI,no_attn,accuracy,0.8068181818181818,0.7443181818181818,0.8636363636363636
