sample_id,pair_id,actor,statement,repetition,intensity,emotion,donor_sample_id,donor_sign,condition,component,restore_layers,clean_margin,patched_margin,restored_margin,patch_effect,remaining_effect,mediated_effect
pair_0005_happy,pair_0005,02,01,02,01,happy,pair_0005_sad,-1,v_prompt_joint,v,"[18, 19, 20, 21, 22, 23]",-4.474981307983398,-4.691005706787109,-4.691005706787109,0.21602439880371094,0.21602439880371094,-0.0
pair_0005_happy,pair_0005,02,01,02,01,happy,pair_0005_sad,-1,v_other_joint,v,"[18, 19, 20, 21, 22, 23]",-4.474981307983398,-4.691005706787109,-4.692787170410156,0.21602439880371094,0.2178058624267578,-0.001781463623046875
pair_0005_happy,pair_0005,02,01,02,01,happy,pair_0005_sad,-1,v_non_audio_joint,v,"[18, 19, 20, 21, 22, 23]",-4.474981307983398,-4.691005706787109,-4.692787170410156,0.21602439880371094,0.2178058624267578,-0.001781463623046875
pair_0005_happy,pair_0005,02,01,02,01,happy,pair_0005_sad,-1,v_decision_joint,v,"[18, 19, 20, 21, 22, 23]",-4.474981307983398,-4.691005706787109,-4.6927361488342285,0.21602439880371094,0.21775484085083008,-0.0017304420471191406
pair_0005_happy,pair_0005,02,01,02,01,happy,pair_0005_sad,-1,v_post_audio_marker_joint,v,"[18, 19, 20, 21, 22, 23]",-4.474981307983398,-4.691005706787109,-4.691061019897461,0.21602439880371094,0.2160797119140625,-5.53131103515625e-05
pair_0005_happy,pair_0005,02,01,02,01,happy,pair_0005_sad,-1,v_all_joint,v,"[18, 19, 20, 21, 22, 23]",-4.474981307983398,-4.691005706787109,-4.529407501220703,0.21602439880371094,0.05442619323730469,0.16159820556640625
pair_0005_sad,pair_0005,02,01,02,01,sad,pair_0005_happy,1,v_audio_joint,v,"[18, 19, 20, 21, 22, 23]",-4.6972336769104,-4.476657867431641,-4.668688774108887,0.22057580947875977,0.028544902801513672,0.1920309066772461
pair_0005_sad,pair_0005,02,01,02,01,sad,pair_0005_happy,1,v_prompt_joint,v,"[18, 19, 20, 21, 22, 23]",-4.6972336769104,-4.476657867431641,-4.476657867431641,0.22057580947875977,0.22057580947875977,0.0
pair_0005_sad,pair_0005,02,01,02,01,sad,pair_0005_happy,1,v_other_joint,v,"[18, 19, 20, 21, 22, 23]",-4.6972336769104,-4.476657867431641,-4.473396301269531,0.22057580947875977,0.22383737564086914,-0.003261566162109375
pair_0005_sad,pair_0005,02,01,02,01,sad,pair_0005_happy,1,v_non_audio_joint,v,"[18, 19, 20, 21, 22, 23]",-4.6972336769104,-4.476657867431641,-4.473396301269531,0.22057580947875977,0.22383737564086914,-0.003261566162109375
