layer_index,head_index,n_samples,n_pairs,mean_attention_mass,sd_attention_mass,mean_audio_value_contribution_norm,sd_audio_value_contribution_norm,mean_sad_minus_happy_attention_mass,mean_abs_sad_minus_happy_attention_mass,mean_sad_minus_happy_value_norm,mean_abs_sad_minus_happy_value_norm,attention_value_product,corr_pair_attention_delta_with_layer17_ce,corr_pair_value_delta_with_layer17_ce
3,0,192,96,0.017766369506716728,0.0020708288066089153,0.023505980148911476,0.0032819737680256367,0.0005594394751824439,0.001961670583114028,0.0009637015755288303,0.0032695129048079252,0.0004176159272901714,-0.07137982567146617,-0.1283269779531279
3,1,192,96,0.10711374878883362,0.007016023155301809,0.16116614639759064,0.009089222177863121,0.0014037257060408592,0.006551994476467371,0.0031496596056967974,0.008476884104311466,0.017263110727071762,0.04520976677096956,0.09970901017298373
3,2,192,96,0.16716957092285156,0.00944775715470314,0.25105786323547363,0.03480454534292221,-0.0004314081743359566,0.006867748219519854,-0.0016453433781862259,0.02560153603553772,0.041969235986471176,0.25151454356474473,0.22480265053872717
3,3,192,96,0.08862701803445816,0.009154288098216057,0.1306585669517517,0.01928539201617241,0.003215105039998889,0.008993654511868954,0.007284358609467745,0.018241263926029205,0.011579879559576511,0.013104526592959938,-0.001146874806639038
3,4,192,96,0.03311586380004883,0.002886673668399453,0.0493437759578228,0.0044838129542768,0.0011178422719240189,0.0026964929420500994,0.0014703272609040141,0.004076039884239435,0.0016340618021786213,-0.11799498326640075,-0.1294246905849723
3,5,192,96,0.12136676162481308,0.013686231337487698,0.18890543282032013,0.03296691179275513,4.11135442845989e-05,0.012081767432391644,0.0018618392059579492,0.02638319693505764,0.02292684093117714,-0.017481375710043323,-0.11408484048545915
3,6,192,96,0.07997240871191025,0.008108777925372124,0.1202547550201416,0.010668120346963406,0.0032945822458714247,0.007393116597086191,0.005286939442157745,0.009618889540433884,0.009617062285542488,0.08328311879921693,0.10513958459966684
3,7,192,96,0.0592176727950573,0.0028194121550768614,0.06883454322814941,0.001975894207134843,0.0005811558803543448,0.0025181223172694445,0.0005056548397988081,0.0019317039987072349,0.004076221492141485,-0.0017663485710634253,-0.043525977249767915
3,8,192,96,0.07607736438512802,0.0024468449410051107,0.11453799158334732,0.0025151665322482586,0.000853836361784488,0.002325054258108139,0.0012907653581351042,0.0025682616978883743,0.008713748306035995,0.049704093960939597,-0.0072831297132097015
3,9,192,96,0.10406136512756348,0.005879321601241827,0.11651647090911865,0.005674443207681179,-0.0004948982386849821,0.005101403221487999,7.656154775759205e-05,0.005616677459329367,0.0121248634532094,0.021600736142097402,0.01073352079836251
3,10,192,96,0.05028306320309639,0.002263839589431882,0.07501509040594101,0.0028792850207537413,0.0008333297446370125,0.0021164349745959044,0.000716390844900161,0.00251176324672997,0.0037719884421676397,0.0827784641614524,0.06016816052187587
3,11,192,96,0.09955117851495743,0.0027191152330487967,0.1320548802614212,0.003090684302151203,0.0016005985671654344,0.0029240641742944717,0.0019056908786296844,0.0034580035135149956,0.013146218843758106,-0.06242835690186205,-0.07480771910523386
3,12,192,96,0.2055075317621231,0.006132793612778187,0.26742982864379883,0.011246291920542717,0.002556496998295188,0.006516746710985899,0.0009817794198170304,0.010535282082855701,0.05495884269475937,0.10807061460721398,0.1093713606865328
3,13,192,96,0.09441953897476196,0.0033601890318095684,0.12750066816806793,0.0030068650376051664,0.00035252360976301134,0.0034694236237555742,0.0006072425749152899,0.0031152653973549604,0.012038554064929485,0.13634931379796186,0.18627534842970012
4,0,192,96,0.06270797550678253,0.0012301546521484852,0.16520969569683075,0.003221656894311309,0.00033271938445977867,0.0011768523836508393,0.001282699522562325,0.003065604716539383,0.01035996526479721,0.06961283794685312,0.05092008287258291
4,1,192,96,0.22018708288669586,0.008219923824071884,0.3813229501247406,0.015481779351830482,0.002019000705331564,0.006190514657646418,0.009679281152784824,0.013456698507070541,0.08396238833665848,0.1637972365571149,0.17770301090986582
4,2,192,96,0.07650180906057358,0.007226281333714724,0.13968780636787415,0.023133978247642517,-0.0004717884585261345,0.006441059056669474,0.00011556587560335174,0.018436646088957787,0.010686369612812996,-0.1947694532427141,-0.20789685437931069
4,3,192,96,0.09836328774690628,0.0030155847780406475,0.2633073031902313,0.008894870989024639,0.0005849893786944449,0.0019699165131896734,0.0017888391157612205,0.005954436492174864,0.025899771600961685,0.22574152248210358,0.2138195035769333
4,4,192,96,0.039274778217077255,0.002437668852508068,0.09027022123336792,0.004589602816849947,0.0007731630466878414,0.0022755456157028675,0.002252560807392001,0.004409099463373423,0.003545342944562435,0.09170824550734925,0.09561296315487935
4,5,192,96,0.07254357635974884,0.0015270308358594775,0.1732444316148758,0.0037288335151970387,5.491822957992554e-05,0.0011319993063807487,0.0012554001295939088,0.003212585113942623,0.012567770667374134,0.23508712863781853,0.25324728635563576
4,6,192,96,0.1731007844209671,0.014999567531049252,0.3019249737262726,0.04329993575811386,0.004261362832039595,0.010557572357356548,0.011778067797422409,0.03142280504107475,0.052263449877500534,0.07856904001514681,0.14414312386751316
4,7,192,96,0.11669659614562988,0.004882237873971462,0.18357081711292267,0.00818201620131731,0.0007647015154361725,0.004273625556379557,0.0026224972680211067,0.007630455773323774,0.021422090008854866,0.08192275866299129,0.05870412344065623
4,8,192,96,0.28430405259132385,0.011568485759198666,0.4118150770664215,0.01111841294914484,-0.0023816826287657022,0.005998626351356506,0.006865474861115217,0.011733616702258587,0.1170806959271431,-0.05149908692450644,0.31527883341404317
4,9,192,96,0.24812929332256317,0.032665759325027466,0.32158172130584717,0.04125288873910904,-0.010850879363715649,0.018766101449728012,-0.01448736060410738,0.02703765593469143,0.07979384809732437,-0.31666877620247336,-0.23140761677103733
4,10,192,96,0.10344771295785904,0.0059316810220479965,0.13982118666172028,0.006976642645895481,-0.0027042783331125975,0.006321888417005539,0.0005509051843546331,0.006599154323339462,0.01446418184787035,-0.1699959567217756,-0.03618817347750086
4,11,192,96,0.10029709339141846,0.005927324760705233,0.14689074456691742,0.00969200674444437,-0.0007961809169501066,0.004378015641123056,0.003550240071490407,0.008233076892793179,0.014732714742422104,-0.08060316026345941,0.14129824705483765
4,12,192,96,0.13517747819423676,0.006122313905507326,0.15456007421016693,0.007761199027299881,-0.00389941711910069,0.0064538586884737015,-0.0016643729759380221,0.006468720734119415,0.020893041044473648,-0.17728288992615002,0.35057924591316025
4,13,192,96,0.2571157217025757,0.009240616112947464,0.4544711112976074,0.019118506461381912,0.0034701048862189054,0.009196478873491287,0.00837728101760149,0.018774395808577538,0.11685166507959366,0.04255307656743697,-0.020749670857542955
5,0,192,96,0.012238830327987671,0.0016211040783673525,0.029475802555680275,0.004022845532745123,-0.0006500373710878193,0.0017610153881832957,-0.0014749239198863506,0.004224891308695078,0.0003607493417803198,0.054577813406837206,0.11881569491411165
5,1,192,96,0.014381349086761475,0.0013230378972366452,0.03531686216592789,0.003262616926804185,-0.0007264877785928547,0.0014045642456039786,-0.0018367273733019829,0.003323283977806568,0.0005079041002318263,0.14364656611906823,0.196428894240788
5,2,192,96,0.048873115330934525,0.0015673263696953654,0.1305806040763855,0.0036171339452266693,-0.0004767120408359915,0.0016499093035236,-3.867262785206549e-05,0.003458385355770588,0.006381880957633257,0.190403831066919,0.3646343492468584
5,3,192,96,0.002302664564922452,0.0001530216250102967,0.006343380082398653,0.0002137062547262758,4.558343789540231e-05,0.00014902334078215063,8.548651385353878e-05,0.00022190118033904582,1.4606676813855302e-05,0.06147304445827169,0.10248083548084008
5,4,192,96,0.012207254767417908,0.0004784626071341336,0.03616848587989807,0.0013923242222517729,-8.700317266630009e-05,0.0003954239364247769,-0.000357814016751945,0.0010712899966165423,0.00044151791371405125,0.09595702015939117,0.1463136218150897
5,5,192,96,0.01802215538918972,0.0005836531636305153,0.05150013789534569,0.0016372513491660357,0.00028042623307555914,0.0006439404678530991,0.0007922286167740822,0.0017477740766480565,0.0009281435050070286,0.21921896355006026,0.18926576852635202
5,6,192,96,0.010322590358555317,0.00119135866407305,0.02762218564748764,0.0029967273585498333,-0.0003616375324781984,0.001260970369912684,-0.0011429333826527,0.003308333456516266,0.0002851324970833957,0.13528105198248913,0.15970051552247252
5,7,192,96,0.03842282295227051,0.002775999251753092,0.07750257849693298,0.008265967480838299,-0.0016482475912198424,0.0028737017419189215,-0.0065912543796002865,0.008253212086856365,0.002977867843583226,0.02739884221138617,0.02192528697835306
5,8,192,96,0.06956290453672409,0.00511567248031497,0.10773894935846329,0.013628242537379265,-0.001911829225718975,0.003560577752068639,-0.004458301234990358,0.008377856574952602,0.0074946340173482895,-0.0029389057253642725,-0.14233266191228797
5,9,192,96,0.00868035014718771,0.0007282050210051239,0.015548989176750183,0.0017608554335311055,0.0001889635605039075,0.0005989412893541157,0.0004391688562463969,0.0014055358478799462,0.00013497067266143858,0.053421956894941426,0.03217087948301716
5,10,192,96,0.032026246190071106,0.0010605998104438186,0.06375258415937424,0.002125099766999483,-0.0004420644836500287,0.0010788805084303021,-0.0006827202741988003,0.002225651405751705,0.0020417559426277876,0.1980121909906555,0.12366499714628976
5,11,192,96,0.0064528994262218475,0.000291929260129109,0.012480015866458416,0.0005403838003985584,8.48504132591188e-05,0.0002338828780921176,0.00013110665895510465,0.0003780385013669729,8.053228521021083e-05,0.27342877083237244,0.28643053614196884
5,12,192,96,0.048954639583826065,0.003180505707859993,0.09434860944747925,0.008302520960569382,-0.0006523114279843867,0.0024975312408059835,-0.003935104236006737,0.006187402177602053,0.004618802107870579,0.014149960553352419,0.015546817085501652
5,13,192,96,0.014331817626953125,0.0013022382045164704,0.0344683937728405,0.0021466210018843412,0.0006107244989834726,0.0011240632738918066,0.0006083367043174803,0.0018153624841943383,0.0004939947393722832,0.1474074158024282,0.09949885724653856
6,0,192,96,0.3181631863117218,0.023746667429804802,0.7828671932220459,0.1514313817024231,-0.003243903396651149,0.011242073029279709,-0.011424124240875244,0.0545131154358387,0.24907952547073364,-0.2951471109965259,-0.26341343740746026
6,1,192,96,0.44832658767700195,0.03405947983264923,1.503279685974121,0.291612833738327,0.012872998602688313,0.03155452013015747,0.07648181170225143,0.22167594730854034,0.673960268497467,0.010165783759053217,-0.042516626578492825
6,2,192,96,0.032827600836753845,0.0009989265818148851,0.07673841714859009,0.0023415035102516413,0.0003129294200334698,0.0010421201586723328,0.001010799896903336,0.002406968967989087,0.0025191381573677063,0.19469797663470415,0.3993765596354836
6,3,192,96,0.025559643283486366,0.001753713469952345,0.0753776803612709,0.005135703831911087,0.0005213948315940797,0.0012853448279201984,0.0012919731670990586,0.003506438108161092,0.001926626660861075,0.19795441414314288,0.20737936219643058
6,4,192,96,0.009026485495269299,0.000457221845863387,0.02064584381878376,0.0009046306950040162,0.00011615885159699246,0.0004551326856017113,0.00024744216352701187,0.0007397867739200592,0.00018635940796229988,0.056886385339569925,0.35326395955604545
6,5,192,96,0.018799670040607452,0.0012868624180555344,0.03159641847014427,0.0033034500665962696,0.0004214372020214796,0.001224194304086268,0.0011698529124259949,0.002440165961161256,0.0005940022529102862,-0.07859941695740205,0.011775318414040935
6,6,192,96,0.3096039593219757,0.01452590525150299,0.7348491549491882,0.06864096969366074,-0.0012414107332006097,0.012103770859539509,0.0007701919530518353,0.049832239747047424,0.2275122106075287,-0.2893454811431295,-0.15365506019764288
6,7,192,96,0.09935382008552551,0.007480294443666935,0.2053333967924118,0.03645486757159233,0.0028085492085665464,0.007233286276459694,0.005308423191308975,0.020448049530386925,0.02040065824985504,0.03178446596907276,-0.1048386689507371
6,8,192,96,0.09893014281988144,0.00921159703284502,0.16320671141147614,0.04687429592013359,-0.0016640241956338286,0.006342791020870209,-0.009494032710790634,0.018086427822709084,0.016146063804626465,-0.16547214789404538,-0.24167400843419867
6,9,192,96,0.04242975637316704,0.0031709838658571243,0.06309258937835693,0.009651042520999908,0.00077470438554883,0.0026753174606710672,0.0015482482267543674,0.007107479032129049,0.0026770031545311213,-0.15430848326526653,-0.23980244516238824
6,10,192,96,0.050186797976493835,0.002439109841361642,0.07009710371494293,0.004069440066814423,0.0003622625954449177,0.0023919171653687954,0.00037298540701158345,0.0037030258681625128,0.003517949255183339,0.05388621057769723,-0.023670055618892977
6,11,192,96,0.2431621551513672,0.026752464473247528,0.5164341926574707,0.09638659656047821,-0.0032899994403123856,0.016353199258446693,-0.005001096520572901,0.06862502545118332,0.12557725608348846,-0.22908321136133966,-0.23472488990961365
6,12,192,96,0.04232107102870941,0.0020744269713759422,0.06053207442164421,0.007139695808291435,0.00016953337762970477,0.0017100581899285316,-0.0003699433582369238,0.0031975379679352045,0.002561782253906131,0.08035346315693463,-0.08332110602943225
6,13,192,96,0.0370512455701828,0.0052261678501963615,0.0645192414522171,0.009031230583786964,0.0009338959935121238,0.004405661951750517,0.0015287910355255008,0.007468752562999725,0.002390518318861723,0.0841628169551274,0.06719395929545004
7,0,192,96,0.4853983223438263,0.08582983165979385,1.0451421737670898,0.68864905834198,-0.006326571106910706,0.06051267310976982,-0.03882700204849243,0.3716815412044525,0.5073102712631226,-0.2815749898864576,-0.33680618588852623
7,1,192,96,0.2311444729566574,0.037270884960889816,0.33242619037628174,0.2761348783969879,-0.011615176685154438,0.018267182633280754,-0.061355218291282654,0.08682823181152344,0.07683847844600677,-0.3116569618524809,-0.33358489124289153
7,2,192,96,0.15632475912570953,0.029504641890525818,0.6891038417816162,0.18833783268928528,0.000711279280949384,0.023773742839694023,0.016080548986792564,0.1869230717420578,0.10772398859262466,-0.20738536929941914,-0.14412292143387406
7,3,192,96,0.15328118205070496,0.004178079776465893,0.17097973823547363,0.004743177443742752,-0.0013268297770991921,0.003912506625056267,-0.0012530273525044322,0.004619965795427561,0.026207976043224335,0.09363535489609949,-0.0002182379245150357
7,4,192,96,0.47086504101753235,0.03677711263298988,2.581937551498413,0.45065048336982727,-0.000515165738761425,0.03643494471907616,0.011625025421380997,0.28864625096321106,1.215744137763977,0.004804416814446504,0.026694821908680454
7,5,192,96,0.18950796127319336,0.05828867107629776,0.8365378379821777,0.3046177625656128,-0.0083325719460845,0.01744469441473484,-0.044286906719207764,0.0958656445145607,0.1585305780172348,-0.20618302142293238,-0.23118526291335553
7,6,192,96,0.049649883061647415,0.01334752980619669,0.09708932787179947,0.03315038979053497,0.0031802381854504347,0.012401401065289974,0.009468493051826954,0.029309457167983055,0.004820473957806826,-0.018080938113681364,-0.056436115342577926
7,7,192,96,0.07949087023735046,0.006812177132815123,0.23409266769886017,0.024917855858802795,-0.004826136399060488,0.00729095796123147,-0.0159847903996706,0.025577187538146973,0.018608229234814644,0.08599404836559779,0.06468644822119553
7,8,192,96,0.037536077201366425,0.0017767917597666383,0.08407751470804214,0.003921439405530691,-0.0005952863139100373,0.0017065588617697358,-0.000793437531683594,0.0039009118918329477,0.003155939979478717,0.20120348688766887,0.14200747493465166
7,9,192,96,0.04636561498045921,0.00588963320478797,0.16809189319610596,0.02614085003733635,-0.0018165678484365344,0.005928599741309881,-0.0033852921333163977,0.02676326036453247,0.007793684024363756,0.13622531006387445,0.10293246702859596
7,10,192,96,0.8841750025749207,0.03471323475241661,6.326730251312256,0.47084710001945496,-0.012019912712275982,0.03352915868163109,-0.12507317960262299,0.5039868950843811,5.593936920166016,0.14488267098410074,0.05473683149136032
7,11,192,96,0.05415840819478035,0.002992916153743863,0.14542432129383087,0.007692382670938969,0.000649025198072195,0.0027611965779215097,0.0014344792580232024,0.006675455719232559,0.007875950075685978,0.15090775391313924,0.1373890334781643
7,12,192,96,0.019606463611125946,0.0029491435270756483,0.05408160015940666,0.016265682876110077,0.00016930852143559605,0.0011540657142177224,0.0013511894503608346,0.006633806973695755,0.0010603489354252815,0.1493989622862339,0.0016101277424258357
7,13,192,96,0.04383184388279915,0.016079314053058624,0.20999449491500854,0.08757182955741882,-0.001915913075208664,0.007641564588993788,-0.010126014240086079,0.042853593826293945,0.009204446338117123,-0.32508184167149234,-0.3614906953234707
8,0,192,96,0.022367971017956734,0.0027117819990962744,0.05473199486732483,0.014511494897305965,0.000858447456266731,0.002675772877410054,0.004725158680230379,0.012373366393148899,0.0012242436641827226,0.0018043145286378963,0.08646645557530244
8,1,192,96,0.1810329705476761,0.012989457696676254,0.3661297559738159,0.0454111211001873,-0.0012344744754955173,0.011219501495361328,-0.0016018809983506799,0.03283856436610222,0.06628155708312988,-0.10952964654321194,-0.08103820388020502
8,2,192,96,0.13008208572864532,0.007472897879779339,0.35202741622924805,0.021262306720018387,-0.0011731445556506515,0.003584226593375206,-0.005740555468946695,0.011486628092825413,0.045792460441589355,0.2806696372659824,0.23501708665335208
8,3,192,96,0.02277563512325287,0.0016909338301047683,0.03545546904206276,0.0028297652024775743,-0.0004056003817822784,0.0014278540620580316,-0.000669733330141753,0.0024337840732187033,0.0008075208170339465,0.02937543875212627,-0.04006206227961221
8,4,192,96,0.025976285338401794,0.002319198101758957,0.040355388075113297,0.006354291457682848,0.00027034577215090394,0.0014288002857938409,0.00041601480916142464,0.003187291556969285,0.0010482830693945289,0.17868853099563925,0.09455191593467749
8,5,192,96,0.5971801280975342,0.03918219730257988,1.3268581628799438,0.1617298722267151,-0.0008587287738919258,0.026633083820343018,-0.017479587346315384,0.13210104405879974,0.7923732995986938,0.25448078479083736,0.18624074377778269
8,6,192,96,0.0027872640639543533,0.0002460327814333141,0.00802349578589201,0.0007253969670273364,-3.760663503271644e-06,0.00023024145048111677,1.6312982552335598e-05,0.00068694754736498,2.2363601601682603e-05,0.2534093463749259,0.21779312460891478
8,7,192,96,0.11864065378904343,0.011327873915433884,0.19525986909866333,0.018681388348340988,-0.0013443995267152786,0.005624372512102127,-0.0030724441166967154,0.012668966315686703,0.023165758699178696,-0.024249657150943498,0.04751988385308215
8,8,192,96,0.3257768452167511,0.015748145058751106,0.5258907675743103,0.03430958092212677,-0.001734921126626432,0.012500219978392124,0.0032828515395522118,0.039406176656484604,0.1713230311870575,0.08721579861259443,0.12609534786501528
8,9,192,96,0.11437784880399704,0.007615411188453436,0.1670326143503189,0.018142128363251686,-0.0024398427922278643,0.006194236222654581,-0.00645778514444828,0.01390207838267088,0.01910483092069626,-0.18984757980147823,-0.16591008303764057
8,10,192,96,0.07917322963476181,0.0034341393038630486,0.2994551956653595,0.013169662095606327,0.00015357548545580357,0.0028547702822834253,-0.00019598256039898843,0.011455287225544453,0.023708835244178772,0.11580842017954404,0.08473741723204525
8,11,192,96,0.30138278007507324,0.03727162256836891,0.6896064281463623,0.16436293721199036,-0.0007960054208524525,0.01266302540898323,0.005617491435259581,0.0686953142285347,0.20783549547195435,-0.045284586739856206,-0.020317280864179364
8,12,192,96,0.11504056304693222,0.007879453711211681,0.19285906851291656,0.015618817880749702,0.00011773485312005505,0.0057381377555429935,-0.002058963989838958,0.013098414987325668,0.02218661643564701,-0.14851662864671128,-0.11837541534033856
8,13,192,96,0.058299142867326736,0.004086872562766075,0.09205660969018936,0.005686040967702866,0.0014993940712884068,0.0035562661942094564,0.0013086324324831367,0.004929940216243267,0.0053668213076889515,-0.1066755023506033,-0.25860406484121373
9,0,192,96,0.0822427049279213,0.02003519982099533,0.22991283237934113,0.0859270766377449,-0.0023280312307178974,0.007922671735286713,-0.008106354624032974,0.031777121126651764,0.018908653408288956,-0.2795390310782652,-0.25024951460231937
9,1,192,96,0.15726953744888306,0.01961120404303074,0.3935924470424652,0.10142794251441956,-5.108506229589693e-05,0.006613835692405701,0.0011772885918617249,0.036998722702264786,0.061900101602077484,0.21619720827058433,0.19848372188121863
9,2,192,96,0.5441992878913879,0.02470462955534458,2.095576047897339,0.16121527552604675,-0.009011105634272099,0.0273259487003088,-0.06277210265398026,0.17973478138446808,1.1404110193252563,-0.06573467267470026,-0.03944094006243616
9,3,192,96,0.31074535846710205,0.0224688071757555,0.9103749394416809,0.18099509179592133,0.001480179838836193,0.013568741269409657,0.008217856287956238,0.08446181565523148,0.2828947901725769,0.1449517121274956,0.15413798556271155
9,4,192,96,0.07469873875379562,0.03052436374127865,0.2481106072664261,0.16490532457828522,-0.001481518498621881,0.007100032176822424,-0.0056502800434827805,0.04161754250526428,0.018533550202846527,-0.05890491994465025,-0.056002481451746314
9,5,192,96,0.10225528478622437,0.0070929196663200855,0.2262042611837387,0.02384868822991848,-0.0021340057719498873,0.006967353168874979,-0.0020938694942742586,0.021510956808924675,0.02313058078289032,-0.2899355337939953,-0.22282978888687993
9,6,192,96,0.1462053656578064,0.019944384694099426,0.39121249318122864,0.0957513153553009,-0.0006727665313519537,0.006987980101257563,-0.00832186359912157,0.035871151834726334,0.057197365909814835,-0.1242104297235308,-0.037166013828198875
9,7,192,96,0.002508597681298852,0.00020657901768572628,0.005218749400228262,0.0003969617246184498,-6.463305908255279e-05,0.000126380255096592,-0.0001413355057593435,0.0002774609893094748,1.3091742403048556e-05,0.09326345270823606,0.014007264388761128
9,8,192,96,0.004785222001373768,0.0005996301770210266,0.012509443797171116,0.0020333772990852594,-0.00020693865371868014,0.00042608645162545145,-0.0007537125493399799,0.0015361206606030464,5.9860467445105314e-05,0.15170272694519124,0.1530262858496062
9,9,192,96,0.021891102194786072,0.001298252958804369,0.053358495235443115,0.004525418393313885,4.666419044951908e-05,0.0010454977164044976,7.472955621778965e-05,0.003582902252674103,0.001168076298199594,-0.06939856614315974,-0.09389401948967464
9,10,192,96,0.0014650080120190978,9.618460899218917e-05,0.003438391489908099,0.00028452250990085304,-2.767673549897154e-06,8.477943629259244e-05,-6.716351435898105e-06,0.00029178481781855226,5.03727096656803e-06,-0.04760428789656973,-0.025474858951173015
9,11,192,96,0.04521375522017479,0.0024971100501716137,0.08475511521100998,0.0047107720747590065,-0.0010480402270331979,0.0024337726645171642,-0.0017182842129841447,0.004482574295252562,0.0038320969324558973,0.1862523903237031,0.23124061956081443
9,12,192,96,0.015910005196928978,0.0017223424511030316,0.04838540777564049,0.006379751022905111,-0.0006682013045065105,0.001672523096203804,-0.0021949810907244682,0.00608823960646987,0.000769812089856714,-0.044472364704687864,-0.04736619793576637
9,13,192,96,0.0009303160477429628,6.96516435709782e-05,0.0018836060771718621,0.0001646796881686896,-3.597217801143415e-05,5.542537473957054e-05,-8.138195698847994e-05,0.0001254822564078495,1.7523489077575505e-06,-0.019787783735843455,-0.047673726386127234
10,0,192,96,0.0008717488963156939,0.00014816902694292367,0.003046554746106267,0.0006398076075129211,-2.2098212866694666e-05,0.0001252266956726089,-6.244028190849349e-05,0.0004820044559892267,2.6558307126833824e-06,0.1354376505836734,0.05754235214801189
10,1,192,96,0.49665704369544983,0.05685172230005264,1.9870953559875488,0.42044082283973694,-0.0008269337122328579,0.03863353282213211,0.00018718342471402138,0.29590147733688354,0.9869049191474915,0.022337398249429784,-0.017893828171258237
10,2,192,96,0.878737211227417,0.04366627335548401,4.550394058227539,0.669746458530426,-0.001385509385727346,0.02815188653767109,-0.004610493779182434,0.4629967212677002,3.998600482940674,0.006854972808053001,-0.05906199743792074
10,3,192,96,0.7389022707939148,0.059128109365701675,3.0894076824188232,0.663623034954071,0.005291973706334829,0.021120017394423485,0.06413017958402634,0.2757786512374878,2.2827703952789307,0.12099994389111189,0.12097188511443976
10,4,192,96,0.8792581558227539,0.017958709970116615,4.287171363830566,0.26016882061958313,-0.0013773938408121467,0.015329753048717976,-0.04930577799677849,0.2433323860168457,3.7695302963256836,0.13469135127448786,-0.014724566681392399
10,5,192,96,0.03569075092673302,0.002148510655388236,0.09664519876241684,0.006438605487346649,6.750711327185854e-05,0.0016714929370209575,0.0004511497390922159,0.005371078383177519,0.0034493396524339914,0.16420584232036706,0.08940921521337
10,6,192,96,0.0727488324046135,0.015093814581632614,0.2538386881351471,0.09211612492799759,-0.002117529744282365,0.007448143791407347,-0.010181531310081482,0.03861730173230171,0.018466468900442123,-0.21301046767574575,-0.17006677161242092
10,7,192,96,1.0536008510086958e-08,4.924139762607638e-09,5.5517972441521124e-08,3.54323361761999e-08,8.695349995591073e-11,2.8556683684399786e-09,2.0457819882579997e-09,1.670208682469365e-08,5.849378187864479e-16,0.049341345491606854,0.048323687711810955
10,8,192,96,0.21538366377353668,0.03365126997232437,0.896176278591156,0.31993919610977173,-0.0032058535143733025,0.012193393893539906,-0.0252230167388916,0.09547706693410873,0.1930217295885086,-0.072005719171853,0.04807929325127089
10,9,192,96,0.06987818330526352,0.0032014313619583845,0.18387703597545624,0.011989690363407135,-0.00036330847069621086,0.0028915645089000463,-0.0020520894322544336,0.012652928940951824,0.012848992832005024,-0.10775192101327268,-0.26297033064405695
10,10,192,96,0.17385618388652802,0.01959550753235817,0.7578684687614441,0.27590644359588623,-0.0016884244978427887,0.010756651870906353,-0.02377454936504364,0.10428299754858017,0.1317601203918457,0.03839277109704222,-0.25075258934424216
10,11,192,96,0.2177133560180664,0.011722608469426632,0.6524207592010498,0.07825756818056107,-2.357953462706064e-06,0.011278870515525341,0.004698748234659433,0.05157947540283203,0.14204071462154388,0.28738949623103355,0.15309324883033257
10,12,192,96,0.5399430394172668,0.028102464973926544,2.683633804321289,0.46313178539276123,-0.013782132416963577,0.02677573263645172,-0.17514483630657196,0.31523576378822327,1.4490094184875488,0.08820846797039425,-0.01623167573235511
10,13,192,96,0.027569158002734184,0.002007062779739499,0.09354925900697708,0.006085169035941362,0.0006940918392501771,0.0012930543161928654,0.002356609096750617,0.004280178342014551,0.00257907435297966,0.07940172396309869,0.051925210598237986
11,0,192,96,0.7012534141540527,0.04804651811718941,5.575202465057373,0.8617346286773682,-0.00871087796986103,0.037743207067251205,-0.1486363261938095,0.5373096466064453,3.9096298217773438,0.10426763727109101,0.13268213770301748
11,1,192,96,0.33762025833129883,0.014638319611549377,0.7984541058540344,0.04137415811419487,-0.0014703450724482536,0.013854901306331158,-0.0007780877058394253,0.03999518230557442,0.26957428455352783,-0.05220864059250024,-0.019614322481330153
11,2,192,96,0.9699024558067322,0.00909696239978075,9.844062805175781,0.8784065842628479,-0.002279852284118533,0.005724405869841576,-0.12652172148227692,0.387697696685791,9.547780990600586,0.03458426087698296,0.09415834580568114
11,3,192,96,0.4398667514324188,0.04180416092276573,1.4146264791488647,0.14637215435504913,0.007876165211200714,0.026042060926556587,-0.004204925149679184,0.14927472174167633,0.6222471594810486,0.00019313707927497603,0.07369898824840558
11,4,192,96,0.1715531200170517,0.014350783079862595,0.4117133319377899,0.035036176443099976,0.0023911583703011274,0.01289452239871025,0.0038763917982578278,0.03199532628059387,0.07063070684671402,-0.19734024756794016,-0.23176925959712508
11,5,192,96,0.26288241147994995,0.023279082030057907,0.7583284378051758,0.0938524380326271,0.003744664369150996,0.020720409229397774,0.004149176180362701,0.07454361766576767,0.1993512064218521,-0.08400847508319856,-0.06337751357100296
11,6,192,96,0.024168835952878,0.0026753221172839403,0.07112257182598114,0.010370228439569473,0.0007245723973028362,0.002627045614644885,0.0014887553406879306,0.008759994059801102,0.0017189497593790293,-0.2017099832236173,-0.17833316967027335
11,7,192,96,0.03558895364403725,0.005470450036227703,0.09210425615310669,0.017184894531965256,-0.00016221417172346264,0.0030709952116012573,-0.0009375373483635485,0.011700491420924664,0.0032778941094875336,0.060741321567609446,-0.05975782026562472
11,8,192,96,0.00044031007564626634,4.0794486267259344e-05,0.0010597901418805122,0.0001470653951400891,5.359594865694817e-07,3.869184365612455e-05,1.3038747965765651e-05,0.00014760279736947268,4.6663626562803984e-07,0.15671418561598485,0.1737617686277786
11,9,192,96,0.04123678430914879,0.006694959010928869,0.09099113941192627,0.013242218643426895,-7.393304258584976e-06,0.0022515717428177595,0.0006397046963684261,0.00596001697704196,0.0037521820049732924,0.02467111642512915,0.010134793204799384
11,10,192,96,0.06936090439558029,0.007162788417190313,0.1511077731847763,0.01771100051701069,-0.0007470704731531441,0.004395522177219391,-0.0012947862269356847,0.012784029357135296,0.010480972006917,0.19242022489424268,0.21154636598837406
