sample_id,pair_id,actor,statement,repetition,intensity,emotion,donor_sample_id,donor_sign,condition,component,restore_layers,clean_margin,patched_margin,restored_margin,patch_effect,remaining_effect,mediated_effect
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,qk_19,qk,[19],-4.81397819519043,-4.774052143096924,-4.844700336456299,0.03992605209350586,-0.03072214126586914,0.070648193359375
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,v_19,v,[19],-4.81397819519043,-4.774052143096924,-4.820174694061279,0.03992605209350586,-0.006196498870849609,0.04612255096435547
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,qk_20,qk,[20],-4.81397819519043,-4.774052143096924,-4.783654689788818,0.03992605209350586,0.030323505401611328,0.009602546691894531
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,v_20,v,[20],-4.81397819519043,-4.774052143096924,-4.7714738845825195,0.03992605209350586,0.042504310607910156,-0.002578258514404297
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,qk_21,qk,[21],-4.81397819519043,-4.774052143096924,-4.743352890014648,0.03992605209350586,0.07062530517578125,-0.03069925308227539
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,v_21,v,[21],-4.81397819519043,-4.774052143096924,-4.68698787689209,0.03992605209350586,0.12699031829833984,-0.08706426620483398
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,qk_22,qk,[22],-4.81397819519043,-4.774052143096924,-4.7191009521484375,0.03992605209350586,0.09487724304199219,-0.05495119094848633
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,v_22,v,[22],-4.81397819519043,-4.774052143096924,-4.909420013427734,0.03992605209350586,-0.09544181823730469,0.13536787033081055
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,qk_23,qk,[23],-4.81397819519043,-4.774052143096924,-4.7456889152526855,0.03992605209350586,0.06828927993774414,-0.02836322784423828
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,v_23,v,[23],-4.81397819519043,-4.774052143096924,-4.813177108764648,0.03992605209350586,0.00080108642578125,0.03912496566772461
