endpoint,statement,contrast,left,right,metric,mean,ci_low,ci_high
final_answer,IWL,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,-0.022727272727272707,-0.09090909090909094,0.045454545454545525
final_answer,IWL,delta_M_secondary,no_mlp,clean,pooled_roc_auc,-0.016658057851239638,-0.05397727272727271,0.020273760330578487
final_answer,IWL,delta_M_secondary,no_mlp,clean,accuracy,-0.022727272727272707,-0.06818181818181823,0.022727272727272707
final_answer,IWW,delta_A,no_attn,clean,mean_within_fold_auc,0.0,-0.06818181818181823,0.06818181818181823
final_answer,IWW,delta_A,no_attn,clean,pooled_roc_auc,-0.034865702479338845,-0.060563016528925595,-0.008264462809917328
final_answer,IWW,delta_A,no_attn,clean,accuracy,-0.03977272727272729,-0.09090909090909094,0.011363636363636354
final_answer,IWW,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.045454545454545414,-0.03409090909090906,0.125
final_answer,IWW,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.0014204545454544748,-0.0313823605371901,0.036027892561983466
final_answer,IWW,delta_A_minus_M,no_attn,no_mlp,accuracy,0.005681818181818121,-0.045454545454545525,0.05681818181818177
final_answer,IWW,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,-0.045454545454545414,-0.11363636363636365,0.022727272727272707
final_answer,IWW,delta_M_secondary,no_mlp,clean,pooled_roc_auc,-0.03628615702479332,-0.06882747933884292,-0.00555268595041325
final_answer,IWW,delta_M_secondary,no_mlp,clean,accuracy,-0.045454545454545414,-0.09659090909090906,0.005681818181818232
final_answer,MTI,delta_A,no_attn,clean,mean_within_fold_auc,0.0,-0.05681818181818188,0.06818181818181812
final_answer,MTI,delta_A,no_attn,clean,pooled_roc_auc,-0.005036157024793431,-0.0417097107438017,0.0325413223140496
final_answer,MTI,delta_A,no_attn,clean,accuracy,-0.03409090909090906,-0.08522727272727271,0.017045454545454475
final_answer,MTI,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.0,-0.05681818181818188,0.05681818181818188
final_answer,MTI,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,-0.02724690082644632,-0.06624483471074372,0.012396694214875992
final_answer,MTI,delta_A_minus_M,no_attn,no_mlp,accuracy,-0.03409090909090906,-0.09090909090909094,0.022727272727272707
final_answer,MTI,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,0.0,-0.05681818181818177,0.05681818181818177
final_answer,MTI,delta_M_secondary,no_mlp,clean,pooled_roc_auc,0.022210743801652888,-0.009684917355371914,0.054881198347107474
final_answer,MTI,delta_M_secondary,no_mlp,clean,accuracy,0.0,-0.051136363636363646,0.051136363636363646
final_answer,TAI,delta_A,no_attn,clean,mean_within_fold_auc,0.0,-0.06818181818181823,0.06818181818181823
final_answer,TAI,delta_A,no_attn,clean,pooled_roc_auc,-0.0015495867768594573,-0.042613636363636354,0.037580707644628106
final_answer,TAI,delta_A,no_attn,clean,accuracy,0.017045454545454586,-0.03409090909090906,0.06818181818181812
final_answer,TAI,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.011363636363636354,-0.07954545454545447,0.09090909090909094
final_answer,TAI,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.051007231404958664,0.006065986570247948,0.09659090909090906
final_answer,TAI,delta_A_minus_M,no_attn,no_mlp,accuracy,0.017045454545454586,-0.03409090909090917,0.06818181818181823
