layer,component,statement,condition,metric,mean,ci_low,ci_high
1,attention,combined,gap,accuracy,0.05729166666666674,-0.015625,0.13020833333333326
2,attention,combined,gap,accuracy,0.13020833333333337,0.04166666666666663,0.21354166666666663
3,attention,combined,gap,accuracy,0.02083333333333326,-0.01041666666666674,0.05729166666666663
4,attention,combined,gap,accuracy,0.02083333333333337,-0.015625,0.05729166666666674
5,attention,combined,gap,accuracy,0.00520833333333337,-0.01041666666666674,0.02083333333333337
6,attention,combined,gap,accuracy,0.0,-0.05729166666666663,0.05729166666666652
7,attention,combined,gap,accuracy,-0.09375,-0.171875,-0.015625
8,attention,combined,gap,accuracy,0.046875,-0.02604166666666663,0.11458333333333337
9,attention,combined,gap,accuracy,-0.03645833333333337,-0.09895833333333337,0.02083333333333337
10,attention,combined,gap,accuracy,0.109375,0.015625,0.19791666666666663
11,attention,combined,gap,accuracy,0.05208333333333337,-0.02083333333333326,0.125
12,attention,combined,gap,accuracy,-0.046875,-0.08333333333333337,-0.01041666666666663
13,attention,combined,gap,accuracy,0.02604166666666674,-0.02083333333333326,0.07812499999999989
14,attention,combined,gap,accuracy,-0.08333333333333337,-0.16666666666666669,0.0
15,attention,combined,gap,accuracy,-1.1102230246251565e-16,-0.03645833333333337,0.03645833333333326
16,attention,combined,gap,accuracy,0.03645833333333337,-0.02604166666666663,0.09895833333333331
17,attention,combined,gap,accuracy,-0.046875,-0.09374999999999994,-1.1102230246251565e-16
18,attention,combined,gap,accuracy,0.02083333333333337,-0.00520833333333337,0.046875000000000056
19,attention,combined,gap,accuracy,-0.02604166666666663,-0.09374999999999989,0.04166666666666663
20,attention,combined,gap,accuracy,0.01041666666666663,-0.015624999999999944,0.036458333333333315
21,attention,combined,gap,accuracy,-0.00520833333333337,-0.041666666666666685,0.036458333333333315
22,attention,combined,gap,accuracy,0.062499999999999944,0.015624999999999944,0.109375
23,attention,combined,gap,accuracy,0.01041666666666663,-0.02083333333333337,0.041666666666666685
0,mlp,combined,gap,accuracy,-0.06770833333333337,-0.125,-0.01041666666666663
1,mlp,combined,gap,accuracy,0.015625,-0.02083333333333337,0.05729166666666663
2,mlp,combined,gap,accuracy,-0.00520833333333337,-0.03645833333333337,0.02604166666666663
3,mlp,combined,gap,accuracy,-0.015625,-0.05208333333333326,0.015625
4,mlp,combined,gap,accuracy,-0.00520833333333337,-0.03645833333333337,0.02604166666666663
5,mlp,combined,gap,accuracy,0.01041666666666663,-0.015625,0.04166666666666663
6,mlp,combined,gap,accuracy,0.00520833333333337,-0.02083333333333326,0.036458333333333315
7,mlp,combined,gap,accuracy,-0.02604166666666663,-0.08333333333333326,0.03125
8,mlp,combined,gap,accuracy,0.0,-0.07291666666666652,0.06770833333333326
9,mlp,combined,gap,accuracy,-0.03125,-0.09375,0.03645833333333326
10,mlp,combined,gap,accuracy,-0.03645833333333337,-0.07812499999999994,0.00013020833333154494
11,mlp,combined,gap,accuracy,0.005208333333333259,-0.05208333333333337,0.05729166666666663
12,mlp,combined,gap,accuracy,-0.01041666666666663,-0.078125,0.05729166666666663
13,mlp,combined,gap,accuracy,0.02604166666666663,-0.03125,0.08333333333333331
14,mlp,combined,gap,accuracy,0.01562500000000011,-0.010416666666666685,0.041666666666666685
15,mlp,combined,gap,accuracy,-0.046875,-0.08854166666666663,-0.010416666666666519
16,mlp,combined,gap,accuracy,0.03125,0.0,0.062499999999999944
17,mlp,combined,gap,accuracy,0.03645833333333326,0.005208333333333426,0.06770833333333337
18,mlp,combined,gap,accuracy,-0.01041666666666663,-0.0625,0.04166666666666663
19,mlp,combined,gap,accuracy,0.026041666666666685,-0.02604166666666674,0.07812500000000006
20,mlp,combined,gap,accuracy,-0.005208333333333315,-0.036458333333333315,0.02604166666666663
21,mlp,combined,gap,accuracy,-0.005208333333333259,-0.02604166666666674,0.015625
22,mlp,combined,gap,accuracy,0.015625,-0.01041666666666674,0.046875
23,mlp,combined,gap,accuracy,-0.041666666666666685,-0.08854166666666657,-5.551115123125783e-17
